node1 node2
CRZ1 SSA1
CRZ1 ATG8
CRZ1 ECM13
CRZ1 HTA2
CRZ1 RCR1
CRZ1 HHF1
CRZ1 HHT1
CRZ1 YBR012C
CRZ1 GAL10
CRZ1 HSP26
CRZ1 UBC4
CRZ1 YJL068C
CRZ1 IKS1
CRZ1 KAR2
PUL4 SPL2
PUL4 YHR145C
PUL4 YLR297W
PUL4 AGA1
HAL9 GPX2
HAL9 PHO89
HAL9 YCR013C
HAL9 PRM7
HAL9 FYV1
HAL9 GPP2
HAL9 ALD5
HAL9 HSP12
HAL9 LEU1
HAL9 YHB1
HAL9 MPC3
HAL9 AIM17
HAL9 GAR1
HAL9 BAT1
HAL9 QDR2
HAL9 MHO1
HAL9 ILV3
HAL9 MIA40
HAL9 OAC1
HAL9 MSN4
HAL9 YKL030W
HAL9 YKR011C
HAL9 YLR349W
HAL9 ILV5
HAL9 HXT2
HAL9 NDE1
HAL9 TDA1
HAL9 YNL234W
HAL9 YGP1
HAL9 YNL134C
HAL9 SIS1
HAL9 ARG1
HAL9 IDH2
HAL9 YOR225W
HAL9 ISU2
HAL9 YAR053W
HAL9 ECM13
HAL9 KAR2
YAP7 TPS1
YAP7 SSE2
YAP7 RPS6B
YAP7 GPX2
YAP7 ILV6
YAP7 YCR013C
YAP7 AHC2
YAP7 RPL35A
YAP7 RPL35B
YAP7 RPP1A
YAP7 RPL31A
YAP7 RPS29B
YAP7 RPL4B
YAP7 SED1
YAP7 HTA1
YAP7 YDR366C
YAP7 RPS17B
YAP7 RPS18A
YAP7 GUK1
YAP7 RPL27B
YAP7 RPL37B
YAP7 HSP31
YAP7 PRB1
YAP7 EDC2
YAP7 YER097W
YAP7 RPL23B
YAP7 RPS26B
YAP7 MDJ1
YAP7 RPL29
YAP7 RPL28
YAP7 RPL24A
YAP7 LEU1
YAP7 RPL26B
YAP7 RPL11B
YAP7 SHY1
YAP7 RPS23A
YAP7 RPL24B
YAP7 RTS3
YAP7 YHB1
YAP7 ENO1
YAP7 HUA1
YAP7 MAL11
YAP7 AIM17
YAP7 RPL27A
YAP7 RPS27B
YAP7 THR1
YAP7 SLT2
YAP7 GAR1
YAP7 SPL2
YAP7 RPL42B
YAP7 YHR145C
YAP7 BAT1
YAP7 YHR214W
YAP7 RPL40A
YAP7 PRM5
YAP7 RPS24B
YAP7 RNR3
YAP7 RPS22A
YAP7 FMP33
YAP7 HSP150
YAP7 RPS21B
YAP7 RPE1
YAP7 MET3
YAP7 YJR020W
YAP7 RPL43B
YAP7 PMT4
YAP7 DAN1
YAP7 URA1
YAP7 STE3
YAP7 YKL177W
YAP7 PIR3
YAP7 YKL147C
YAP7 OAC1
YAP7 YKL107W
YAP7 TEF4
YAP7 RPL14A
YAP7 YKR012C
YAP7 RPS21A
YAP7 RPL40B
YAP7 RPL22A
YAP7 YPS3
YAP7 RPS31
YAP7 SAM1
YAP7 RPL37A
YAP7 ACO1
YAP7 RPL38
YAP7 RPS25B
YAP7 RPP0
YAP7 GAS2
YAP7 RPL26A
YAP7 YLR349W
YAP7 RPS22B
YAP7 RPS29A
YAP7 RPL31B
YAP7 URA4
YAP7 TSL1
YAP7 RPS18B
YAP7 RPS17A
YAP7 PLB2
YAP7 YMR057C
YAP7 ISF1
YAP7 PAI3
YAP7 RPL36A
YAP7 GAS3
YAP7 RPS10B
YAP7 YMR245W
YAP7 ERR3
YAP7 PRM1
YAP7 NRD1
YAP7 RPS3
YAP7 RPL42A
YAP7 YNL150W
YAP7 YNL115C
YAP7 HHF2
YAP7 AGA1
YAP7 HPF1
YAP7 YOL131W
YAP7 RPL25
YAP7 MDH2
YAP7 LDS2
YAP7 YOL013W-A
YAP7 HSP10
YAP7 BAG7
YAP7 RPS30B
YAP7 PTP2
YAP7 YOR225W
YAP7 ISU2
YAP7 RDL1
YAP7 YOR289W
YAP7 RPS10A
YAP7 MCH5
YAP7 RPL20B
YAP7 YOR345C
YAP7 PYK2
YAP7 MEK1
YAP7 RPS12
YAP7 GDH1
YAP7 YPL247C
YAP7 YPL229W
YAP7 MF(ALPHA)1
YAP7 RPL33A
YAP7 RPS6A
YAP7 RLM1
YAP7 YAR068W
YAP7 RPL23A
YAP7 RPL19B
YAP7 HTA2
YAP7 HHF1
YAP7 RPL4A
YAP7 YBR053C
YAP7 RPL19A
YAP7 TDH1
CIN5 SEO1
CIN5 YAL064W
CIN5 YBR090C
CIN5 VID24
CIN5 TKL2
CIN5 TPS1
CIN5 RTC2
CIN5 SSE2
CIN5 PCH2
CIN5 YBR241C
CIN5 GPX2
CIN5 SPO23
CIN5 SDH8
CIN5 YBR285W
CIN5 SUL1
CIN5 MAL31
CIN5 YCL042W
CIN5 GRX1
CIN5 YCR013C
CIN5 YCR061W
CIN5 AHC2
CIN5 GYP7
CIN5 SSB1
CIN5 FMP45
CIN5 RTN2
CIN5 YDL199C
CIN5 RPL35A
CIN5 RPL35B
CIN5 YDL114W
CIN5 NDE2
CIN5 RPS16B
CIN5 RPP1A
CIN5 RPL31A
CIN5 RPS29B
CIN5 DIA3
CIN5 GPM2
CIN5 NTH1
CIN5 SNQ2
CIN5 RPL4B
CIN5 YDR018C
CIN5 MIX14
CIN5 YDR034W-B
CIN5 UBC5
CIN5 FMP16
CIN5 SED1
CIN5 AFR1
CIN5 SPO71
CIN5 HSP42
CIN5 CRF1
CIN5 HTA1
CIN5 MET32
CIN5 YAP6
CIN5 MTH1
CIN5 ATP22
CIN5 ARO10
CIN5 YDR396W
CIN5 YDR401W
CIN5 RPS17B
CIN5 RPS18A
CIN5 TSA2
CIN5 GUK1
CIN5 RPL27B
CIN5 RPL37B
CIN5 HSP31
CIN5 PRB1
CIN5 SOM1
CIN5 SDD1
CIN5 YEF1
CIN5 CYC7
CIN5 ZRG8
CIN5 EDC2
CIN5 PIC2
CIN5 GPP2
CIN5 ALD5
CIN5 SHC1
CIN5 UBP9
CIN5 SSA4
CIN5 RPL23B
CIN5 YER121W
CIN5 RPS26B
CIN5 YER158C
CIN5 GCG1
CIN5 DMC1
CIN5 PUG1
CIN5 AGX1
CIN5 YPI1
CIN5 RPL29
CIN5 COS12
CIN5 ZIP2
CIN5 POX1
CIN5 YGL199C
CIN5 RPS26A
CIN5 MND1
CIN5 RCK1
CIN5 HUL5
CIN5 VPS73
CIN5 RPL28
CIN5 MMS2
CIN5 RPL24A
CIN5 RPL30
CIN5 MPO1
CIN5 LEU1
CIN5 STF2
CIN5 UGA1
CIN5 RPS25A
CIN5 RPL26B
CIN5 NQM1
CIN5 YGR066C
CIN5 RPL11B
CIN5 PDC6
CIN5 PCP1
CIN5 CLB6
CIN5 RPS23A
CIN5 YGR127W
CIN5 BTN2
CIN5 RPL24B
CIN5 YGR153W
CIN5 RTS3
CIN5 CRH1
CIN5 AMA1
CIN5 MPC3
CIN5 ENO1
CIN5 GND2
CIN5 RAD2
CIN5 MAL11
CIN5 AIM17
CIN5 DUR3
CIN5 YHL008C
CIN5 RPL27A
CIN5 RPS27B
CIN5 THR1
CIN5 SSZ1
CIN5 HXT5
CIN5 COX23
CIN5 SPL2
CIN5 SPS100
CIN5 YHR139C-A
CIN5 RPL42B
CIN5 REC104
CIN5 PEX18
CIN5 EGD2
CIN5 NVJ1
CIN5 BAT1
CIN5 YHR214W
CIN5 POT1
CIN5 GUT2
CIN5 RPL40A
CIN5 OM45
CIN5 RPL16A
CIN5 SIM1
CIN5 SDP1
CIN5 XBP1
CIN5 SGA1
CIN5 YIL086C
CIN5 RPS24B
CIN5 RGI2
CIN5 EMA17
CIN5 DAL4
CIN5 DAL3
CIN5 YIR043C
CIN5 FMP33
CIN5 PIR5
CIN5 HSP150
CIN5 ROQ1
CIN5 RPS21B
CIN5 YJL135W
CIN5 PRM10
CIN5 YJL107C
CIN5 IME2
CIN5 MEF2
CIN5 RPL43B
CIN5 SFC1
CIN5 YJR096W
CIN5 ABM1
CIN5 PMT4
CIN5 URA1
CIN5 MIA40
CIN5 PXA2
CIN5 STE3
CIN5 YKL177W
CIN5 PIR3
CIN5 YKL162C-A
CIN5 YKL162C
CIN5 RSM22
CIN5 NNR2
CIN5 YKL147C
CIN5 RCI50
CIN5 YKL131W
CIN5 SSH4
CIN5 OAC1
CIN5 TEF4
CIN5 AIM26
CIN5 GPX1
CIN5 RPL14A
CIN5 YKR012C
CIN5 PLN1
CIN5 RPS21A
CIN5 GLG1
CIN5 YKR075C
CIN5 SRL3
CIN5 RPL40B
CIN5 YLL059C
CIN5 JLP1
CIN5 RNP1
CIN5 KNS1
CIN5 TEN1
CIN5 YLR012C
CIN5 RPL22A
CIN5 XYL2
CIN5 RPS31
CIN5 UPS2
CIN5 IDP2
CIN5 SAM1
CIN5 RPL37A
CIN5 TMA7
CIN5 PIG1
CIN5 YLR279W
CIN5 ACO1
CIN5 RPL38
CIN5 TMA10
CIN5 RPS25B
CIN5 RPP0
CIN5 GAS2
CIN5 RPL26A
CIN5 YLR349W
CIN5 ATG33
CIN5 RPS29A
CIN5 RPL31B
CIN5 YLR407W
CIN5 URA4
CIN5 PHO84
CIN5 YML094C-A
CIN5 IMD4
CIN5 CYB2
CIN5 RPS18B
CIN5 RPS17A
CIN5 PLB2
CIN5 FAR3
CIN5 AVO2
CIN5 SRT1
CIN5 SPG4
CIN5 SHH3
CIN5 REC114
CIN5 NDE1
CIN5 PAI3
CIN5 SIP18
CIN5 RPL36A
CIN5 YMR196W
CIN5 YMR206W
CIN5 GAS3
CIN5 RPS10B
CIN5 RPL20A
CIN5 GAD1
CIN5 URA10
CIN5 CAT8
CIN5 TDA1
CIN5 PRC1
CIN5 ERR3
CIN5 BXI1
CIN5 RPS19B
CIN5 PRM1
CIN5 MET2
CIN5 GOR1
CIN5 BSC4
CIN5 NRD1
CIN5 ATG2
CIN5 YNL234W
CIN5 YNL194C
CIN5 RPS3
CIN5 RPL42A
CIN5 YGP1
CIN5 YNL150W
CIN5 YNL143C
CIN5 YNL115C
CIN5 YNL114C
CIN5 YPT53
CIN5 NCE103
CIN5 YNL034W
CIN5 HHF2
CIN5 PBI2
CIN5 SPO1
CIN5 ATO2
CIN5 EGO4
CIN5 AGA1
CIN5 YNR068C
CIN5 YOL153C
CIN5 YOL131W
CIN5 RPL25
CIN5 MDH2
CIN5 RPS19A
CIN5 PHM7
CIN5 SDH5
CIN5 THI20
CIN5 DDR2
CIN5 RRT8
CIN5 RPS15
CIN5 YSP3
CIN5 DNL4
CIN5 HSP10
CIN5 YOR041C
CIN5 TMC1
CIN5 YOR062C
CIN5 CRC1
CIN5 GCY1
CIN5 BAG7
CIN5 DCS2
CIN5 GAC1
CIN5 RPS30B
CIN5 THI72
CIN5 YOR225W
CIN5 ISU2
CIN5 YOR277C
CIN5 RDL1
CIN5 YOR289W
CIN5 RPS10A
CIN5 RPL20B
CIN5 PYK2
CIN5 CIN1
CIN5 MEK1
CIN5 PRE10
CIN5 RPS12
CIN5 GDH1
CIN5 HSP32
CIN5 YPL247C
CIN5 HSP82
CIN5 GRE1
CIN5 FMP40
CIN5 MF(ALPHA)1
CIN5 UIP4
CIN5 RPL33A
CIN5 DBP1
CIN5 MCO76
CIN5 LEE1
CIN5 PMA2
CIN5 SKS1
CIN5 RMI1
CIN5 PDH1
CIN5 RPL43A
CIN5 YPR050C
CIN5 JID1
CIN5 YPR078C
CIN5 YPR099C
CIN5 SUE1
CIN5 GPH1
CIN5 GDB1
CIN5 HPA2
CIN5 CYC3
CIN5 YAR053W
CIN5 YAR068W
CIN5 MIX23
CIN5 RPL32
CIN5 RPL23A
CIN5 ATG8
CIN5 SSA3
CIN5 MOH1
CIN5 ECM13
CIN5 RPL19B
CIN5 HTA2
CIN5 RCR1
CIN5 HHF1
CIN5 GAL10
CIN5 RPL4A
CIN5 RPL19A
CIN5 SIP4
CIN5 TDH1
CIN5 YJL045W
CIN5 SNX4
HMS1 SEO1
HMS1 YBR090C
HMS1 RAD16
HMS1 TPS1
HMS1 AGP2
HMS1 SSE2
HMS1 DTR1
HMS1 SMP1
HMS1 YPC1
HMS1 GDT1
HMS1 GPX2
HMS1 YBR285W
HMS1 SUL1
HMS1 PHO89
HMS1 MAL32
HMS1 GRX1
HMS1 FRM2
HMS1 ILV6
HMS1 CIT2
HMS1 YCR013C
HMS1 SRD1
HMS1 HSP30
HMS1 RRT12
HMS1 AHC2
HMS1 GIT1
HMS1 SOR2
HMS1 THI13
HMS1 SSB1
HMS1 HO
HMS1 RPL35A
HMS1 RPL35B
HMS1 RPN6
HMS1 RPP1A
HMS1 RPL31A
HMS1 RPS29B
HMS1 RAD59
HMS1 GPM2
HMS1 RPL4B
HMS1 RPS13
HMS1 SED1
HMS1 YDR102C
HMS1 HSP42
HMS1 AHA1
HMS1 ADR1
HMS1 HTA1
HMS1 MET32
HMS1 HIM1
HMS1 HXT7
HMS1 YDR391C
HMS1 YDR396W
HMS1 DIT1
HMS1 RPS17B
HMS1 RPS18A
HMS1 GUK1
HMS1 RPL27B
HMS1 RPL37B
HMS1 EMI2
HMS1 SPS1
HMS1 DLD3
HMS1 PRB1
HMS1 SDD1
HMS1 ACA1
HMS1 PIC2
HMS1 SHC1
HMS1 SSA4
HMS1 RPL23B
HMS1 RPS26B
HMS1 DMC1
HMS1 THI5
HMS1 AAD16
HMS1 AGX1
HMS1 MDJ1
HMS1 YFL012W
HMS1 IGD1
HMS1 PES4
HMS1 RRT5
HMS1 RPL29
HMS1 VEL1
HMS1 VRG4
HMS1 RPS26A
HMS1 STR3
HMS1 GPG1
HMS1 RPL28
HMS1 MMS2
HMS1 PRM8
HMS1 RPL24A
HMS1 RPL30
HMS1 LEU1
HMS1 UGA1
HMS1 RPS25A
HMS1 GSC2
HMS1 RPL26B
HMS1 YGR066C
HMS1 RPL11B
HMS1 PDC6
HMS1 CLB6
HMS1 RPS23A
HMS1 BTN2
HMS1 THI4
HMS1 RPL24B
HMS1 RTS3
HMS1 CRH1
HMS1 YHB1
HMS1 ENO1
HMS1 HUA1
HMS1 MAL12
HMS1 PAU13
HMS1 WSC4
HMS1 AIM17
HMS1 DUR3
HMS1 QCR10
HMS1 RPL27A
HMS1 DED81
HMS1 RPS27B
HMS1 THR1
HMS1 FSH1
HMS1 SSZ1
HMS1 COX23
HMS1 SPL2
HMS1 ARO9
HMS1 RPL42B
HMS1 SPO16
HMS1 BAT1
HMS1 CRG1
HMS1 YHR214W
HMS1 RPL40A
HMS1 SIM1
HMS1 PRM5
HMS1 PFK26
HMS1 RPS24B
HMS1 RNR3
HMS1 PRM2
HMS1 DAL1
HMS1 YIR043C
HMS1 RPL39
HMS1 HSP150
HMS1 FBP26
HMS1 INO1
HMS1 ROQ1
HMS1 RPS21B
HMS1 YJL132W
HMS1 GSM1
HMS1 MET3
HMS1 RPL43B
HMS1 SFC1
HMS1 YJR096W
HMS1 JHD2
HMS1 PMT4
HMS1 URA1
HMS1 STE3
HMS1 YKL177W
HMS1 PIR3
HMS1 YKL131W
HMS1 OAC1
HMS1 HAP4
HMS1 APE1
HMS1 TEF4
HMS1 RPL14A
HMS1 YKR012C
HMS1 PLN1
HMS1 RPS21A
HMS1 RPL40B
HMS1 PCK1
HMS1 VBA5
HMS1 PAU18
HMS1 JLP1
HMS1 HSP104
HMS1 SSA2
HMS1 IZH3
HMS1 OSW2
HMS1 RPL22A
HMS1 XYL2
HMS1 EMP46
HMS1 YPS3
HMS1 USB1
HMS1 PUT1
HMS1 RPS31
HMS1 UPS2
HMS1 SAM1
HMS1 RPL37A
HMS1 HMX1
HMS1 CPR6
HMS1 YLR217W
HMS1 GSY2
HMS1 HSP60
HMS1 TMA7
HMS1 PIG1
HMS1 ACO1
HMS1 ATG39
HMS1 RPL38
HMS1 RPS25B
HMS1 RPP0
HMS1 GAS2
HMS1 RPL26A
HMS1 CIS1
HMS1 YLR349W
HMS1 RPS22B
HMS1 FBP1
HMS1 RPS29A
HMS1 RPL31B
HMS1 URA4
HMS1 PHO84
HMS1 YML094C-A
HMS1 AIM33
HMS1 IMD4
HMS1 CYB2
HMS1 CAT2
HMS1 RPS18B
HMS1 RPS17A
HMS1 PLB2
HMS1 FMS1
HMS1 YET2
HMS1 YMR085W
HMS1 ALD2
HMS1 HSC82
HMS1 RPL36A
HMS1 YMR196W
HMS1 GAS3
HMS1 RPS10B
HMS1 RPL20A
HMS1 YMR245W
HMS1 URA10
HMS1 ERR3
HMS1 THI12
HMS1 RPS19B
HMS1 PRM1
HMS1 MET2
HMS1 NRD1
HMS1 RPL42A
HMS1 YGP1
HMS1 YNL150W
HMS1 TEP1
HMS1 MLS1
HMS1 YNL115C
HMS1 YNL114C
HMS1 IDH1
HMS1 NCE103
HMS1 HHF2
HMS1 SIS1
HMS1 NRM1
HMS1 AGA1
HMS1 YNR071C
HMS1 HXT17
HMS1 PAU6
HMS1 HPF1
HMS1 RPL25
HMS1 MDH2
HMS1 RPS19A
HMS1 SDH5
HMS1 ARG1
HMS1 YSP3
HMS1 YOR008C-A
HMS1 HSP10
HMS1 STI1
HMS1 HMS1
HMS1 RPL3
HMS1 MPC54
HMS1 RPS30B
HMS1 THI72
HMS1 YOR225W
HMS1 ISU2
HMS1 YOR268C
HMS1 YOR277C
HMS1 RDL1
HMS1 RPS10A
HMS1 RPL20B
HMS1 SPS4
HMS1 PYK2
HMS1 CIN1
HMS1 MEK1
HMS1 RPS12
HMS1 FDH1
HMS1 HSP32
HMS1 YPL277C
HMS1 RPL36B
HMS1 YPL247C
HMS1 HSP82
HMS1 FMP40
HMS1 YPL216W
HMS1 MF(ALPHA)1
HMS1 ATG5
HMS1 RPL33A
HMS1 SPO19
HMS1 SSE1
HMS1 RLM1
HMS1 YPL088W
HMS1 SUR1
HMS1 LEE1
HMS1 OAZ1
HMS1 PMA2
HMS1 CIT3
HMS1 PDH1
HMS1 GLN1
HMS1 RPL43A
HMS1 YPR050C
HMS1 PIN3
HMS1 OPT2
HMS1 GDH3
HMS1 GCV3
HMS1 SSA1
HMS1 YAR068W
HMS1 MIX23
HMS1 RPL32
HMS1 RPL23A
HMS1 MOH1
HMS1 RPL19B
HMS1 HTA2
HMS1 UGA2
HMS1 HHF1
HMS1 HHT1
HMS1 GAL10
HMS1 RPL4A
HMS1 FIG1
HMS1 RPS11B
HMS1 YBR062C
HMS1 HSP26
HMS1 UBC4
HMS1 RPL19A
HMS1 YJL068C
HMS1 TDH1
AZF1 VID24
AZF1 RAD16
AZF1 TKL2
AZF1 TOS1
AZF1 GPX2
AZF1 YBR277C
AZF1 SUL1
AZF1 PHO89
AZF1 YDR008C
AZF1 CRF1
AZF1 DIT1
AZF1 GPP2
AZF1 RCK1
AZF1 YGR018C
AZF1 PDC6
AZF1 ECM29
AZF1 SIM1
AZF1 RNR3
AZF1 RPL34B
AZF1 NCA3
AZF1 URA1
AZF1 MRP8
AZF1 YLR179C
AZF1 SAM1
AZF1 SYM1
AZF1 URA4
AZF1 ERO1
AZF1 GAS3
AZF1 NNR1
AZF1 AQR1
AZF1 SIS1
AZF1 NRM1
AZF1 HPF1
AZF1 MDH2
AZF1 TMC1
AZF1 DCS2
AZF1 YOR277C
AZF1 CPA1
AZF1 MCH5
AZF1 YOR338W
AZF1 PET20
AZF1 SSE1
AZF1 PMA2
AZF1 SKS1
AZF1 HTB2
AZF1 ECM8
AZF1 SIP4
YRR1 SEO1
YRR1 NHP6B
YRR1 TKL2
YRR1 TPS1
YRR1 ATG42
YRR1 RTC2
YRR1 TOS1
YRR1 SSE2
YRR1 NPL4
YRR1 YPC1
YRR1 RPS9B
YRR1 COS111
YRR1 OM14
YRR1 THI2
YRR1 YBR241C
YRR1 GPX2
YRR1 SHM1
YRR1 SUL1
YRR1 PHO89
YRR1 MAL33
YRR1 MAL31
YRR1 PRD1
YRR1 GLK1
YRR1 GRX1
YRR1 AGP1
YRR1 ILV6
YRR1 CIT2
YRR1 HSP30
YRR1 RPS14A
YRR1 YCR061W
YRR1 GIT1
YRR1 HBT1
YRR1 FMP45
YRR1 GDH2
YRR1 PRR2
YRR1 RTN2
YRR1 INH1
YRR1 GLT1
YRR1 YDL144C
YRR1 STF1
YRR1 YDL124W
YRR1 RPS16B
YRR1 PRM7
YRR1 RTK1
YRR1 GPM2
YRR1 NTH1
YRR1 SNQ2
YRR1 RPL4B
YRR1 GCV1
YRR1 RPS11A
YRR1 PST2
YRR1 YDR034W-B
YRR1 PST1
YRR1 RPS13
YRR1 FMP16
YRR1 SED1
YRR1 HSP42
YRR1 AHA1
YRR1 ADR1
YRR1 CRF1
YRR1 HSP78
YRR1 YAP6
YRR1 MTH1
YRR1 HXT7
YRR1 SEM1
YRR1 ARO10
YRR1 RPT3
YRR1 RPS17B
YRR1 TSA2
YRR1 EMI2
YRR1 HSP31
YRR1 IRC4
YRR1 DLD3
YRR1 RPL12A
YRR1 GLC3
YRR1 EDC2
YRR1 PHM8
YRR1 PIC2
YRR1 CEM1
YRR1 GPP2
YRR1 ARG5,6
YRR1 ALD5
YRR1 RPS24A
YRR1 SER3
YRR1 SBH1
YRR1 SHC1
YRR1 SSA4
YRR1 RPL23B
YRR1 RPS26B
YRR1 SPI1
YRR1 YER158C
YRR1 AGP3
YRR1 AQY3
YRR1 AGX1
YRR1 MDJ1
YRR1 HSP12
YRR1 IGD1
YRR1 LSB3
YRR1 RPL2A
YRR1 HXK1
YRR1 COS12
YRR1 YGL262W
YRR1 VRG4
YRR1 IME4
YRR1 STR3
YRR1 AMS1
YRR1 RPL9A
YRR1 RRT6
YRR1 RPL1B
YRR1 RPS2
YRR1 GPG1
YRR1 YGL117W
YRR1 VPS73
YRR1 RPL7A
YRR1 PYC1
YRR1 ALG13
YRR1 MIG1
YRR1 RPL30
YRR1 PDR1
YRR1 SCL1
YRR1 UGA1
YRR1 MTL1
YRR1 GSC2
YRR1 YGR035C
YRR1 NQM1
YRR1 YGR045C
YRR1 YGR079W
YRR1 CTT1
YRR1 ASK10
YRR1 TPO2
YRR1 BTN2
YRR1 RTS3
YRR1 CRH1
YRR1 SNG1
YRR1 RPS0A
YRR1 AZR1
YRR1 YHB1
YRR1 PEX21
YRR1 MPC3
YRR1 SOL4
YRR1 PUP2
YRR1 ENO1
YRR1 GND2
YRR1 ERV29
YRR1 RPL8A
YRR1 ECM29
YRR1 WSC4
YRR1 RIM4
YRR1 AIM17
YRR1 RPS20
YRR1 YHL008C
YRR1 SLT2
YRR1 FSH1
YRR1 YHR054C
YRR1 PCL5
YRR1 RTC3
YRR1 GAR1
YRR1 GRE3
YRR1 NDT80
YRR1 SPL2
YRR1 ARO9
YRR1 YHR138C
YRR1 YHR140W
YRR1 RPS4B
YRR1 BAT1
YRR1 CRG1
YRR1 GUT2
YRR1 RPL40A
YRR1 OM45
YRR1 RPL16A
YRR1 SIM1
YRR1 QDR2
YRR1 PRM5
YRR1 COX5B
YRR1 HOP1
YRR1 RPL34B
YRR1 RPL2B
YRR1 DAL1
YRR1 DAL3
YRR1 HYR1
YRR1 GTT1
YRR1 YPS6
YRR1 RPS22A
YRR1 ATG36
YRR1 FMP33
YRR1 HSP150
YRR1 INO1
YRR1 ROQ1
YRR1 RPS21B
YRR1 NCA3
YRR1 PRM10
YRR1 MEF2
YRR1 MET3
YRR1 ILV3
YRR1 BNA1
YRR1 ANB1
YRR1 OPI3
YRR1 BNA2
YRR1 RPL43B
YRR1 ABM1
YRR1 JHD2
YRR1 RPS5
YRR1 RPS4A
YRR1 SRY1
YRR1 JEN1
YRR1 URA1
YRR1 MIA40
YRR1 FAS1
YRR1 STE3
YRR1 PIR3
YRR1 YKL162C
YRR1 KDX1
YRR1 NNR2
YRR1 OAC1
YRR1 HAP4
YRR1 YKL107W
YRR1 APE1
YRR1 MSN4
YRR1 MMO1
YRR1 PUT3
YRR1 YKR012C
YRR1 FMP46
YRR1 RPS21A
YRR1 GLG1
YRR1 KTR2
YRR1 YKR075C
YRR1 MTD1
YRR1 SRL3
YRR1 RPL40B
YRR1 PCK1
YRR1 RNP1
YRR1 RPL8B
YRR1 UBI4
YRR1 HSP104
YRR1 SSA2
YRR1 YLR042C
YRR1 OSW2
YRR1 SHM2
YRR1 XDJ1
YRR1 SUL2
YRR1 REX3
YRR1 AHP1
YRR1 YPS3
YRR1 PUT1
YRR1 YLR149C
YRR1 STM1
YRR1 TFS1
YRR1 YLR179C
YRR1 SAM1
YRR1 NCW2
YRR1 HMX1
YRR1 FRE1
YRR1 CPR6
YRR1 GSY2
YRR1 HSP60
YRR1 YLR297W
YRR1 ACO1
YRR1 ATG39
YRR1 PEX30
YRR1 TMA10
YRR1 RPP0
YRR1 CIS1
YRR1 YLR358C
YRR1 YLR407W
YRR1 PUN1
YRR1 URA4
YRR1 ERO1
YRR1 MSC1
YRR1 PHO84
YRR1 TSL1
YRR1 SMA2
YRR1 RPS1B
YRR1 CAT2
YRR1 YAP1
YRR1 MIX17
YRR1 PLB2
YRR1 ADI1
YRR1 HXT2
YRR1 MSS1
YRR1 YMR085W
YRR1 SNO1
YRR1 SRT1
YRR1 PGM2
YRR1 ADE17
YRR1 NDE1
YRR1 ALD3
YRR1 GCV2
YRR1 YMR196W
YRR1 RPL20A
YRR1 GAD1
YRR1 HOR7
YRR1 CAT8
YRR1 TDA1
YRR1 PRC1
YRR1 YMR315W
YRR1 DIA1
YRR1 RPS19B
YRR1 HCH1
YRR1 PRM1
YRR1 MET2
YRR1 GOR1
YRR1 NRD1
YRR1 ATG2
YRR1 YNL208W
YRR1 NNR1
YRR1 YNL195C
YRR1 YNL194C
YRR1 RPL42A
YRR1 YGP1
YRR1 YNL134C
YRR1 AQR1
YRR1 IDH1
YRR1 NCE103
YRR1 PBI2
YRR1 HEF3
YRR1 SIS1
YRR1 LST8
YRR1 CIT1
YRR1 ATO2
YRR1 AGA1
YRR1 YNR068C
YRR1 BSC5
YRR1 HXT17
YRR1 MAN2
YRR1 YOL163W
YRR1 IMA2
YRR1 HPF1
YRR1 FRE7
YRR1 MDH2
YRR1 RPS19A
YRR1 RPL18A
YRR1 ATG34
YRR1 ARG1
YRR1 DDR2
YRR1 LDS2
YRR1 RPS15
YRR1 PRE6
YRR1 SGT2
YRR1 HSP10
YRR1 STI1
YRR1 YOR041C
YRR1 RPL3
YRR1 RGS2
YRR1 GCY1
YRR1 EFT1
YRR1 BAG7
YRR1 IDH2
YRR1 PUP1
YRR1 DCS2
YRR1 RPS30B
YRR1 GSP2
YRR1 PTP2
YRR1 ISU2
YRR1 RDL1
YRR1 YOR289W
YRR1 RPS10A
YRR1 CPA1
YRR1 MCH5
YRR1 YOR338W
YRR1 PYK2
YRR1 MEK1
YRR1 PDE2
YRR1 ALD4
YRR1 GDH1
YRR1 ATF1
YRR1 YPL247C
YRR1 HSP82
YRR1 FAS2
YRR1 YPL229W
YRR1 UIP4
YRR1 SET6
YRR1 CDC60
YRR1 PEP4
YRR1 ATG5
YRR1 RPL5
YRR1 GDE1
YRR1 YPL088W
YRR1 SUR1
YRR1 OAZ1
YRR1 SKS1
YRR1 RMI1
YRR1 IRC15
YRR1 CIT3
YRR1 PDH1
YRR1 ATH1
YRR1 GLN1
YRR1 YPR078C
YRR1 PIN3
YRR1 GPH1
YRR1 OPT2
YRR1 YPR195C
YRR1 BDH1
YRR1 FLC2
YRR1 GCV3
YRR1 CYC3
YRR1 SSA1
YRR1 RPL32
YRR1 SSA3
YRR1 PRX1
YRR1 SHP1
YRR1 MOH1
YRR1 RPL19B
YRR1 HTB2
YRR1 RCR1
YRR1 UGA2
YRR1 ETR1
YRR1 RPS11B
YRR1 YBR053C
YRR1 YRO2
YRR1 YBR062C
YRR1 HSP26
YRR1 UBC4
YRR1 RPL19A
YRR1 YBR085C-A
YRR1 SIP4
YRR1 ARG3
YRR1 SCP160
YRR1 YJL068C
YRR1 TDH1
YRR1 UBX6
